0, -nan, -nan, -nan, -nan
47.125, 1, 1, -1.20485, 0.205043
47.15, 1, 1, -1.20485, 0.205043
47.175, 1, 1, -1.20485, 0.205043
47.2, 1, 1, -1.20485, 0.205043
47.225, 1, 1, -1.20485, 0.205043
47.25, 1, 1, -1.20485, 0.205043
47.275, 1, 1, -1.20485, 0.205043
47.3, 1, 1, -1.20485, 0.205043
47.325, 1, 1, -1.20485, 0.205043
47.35, 1, 1, -1.20485, 0.205043
47.375, 1, 1, -1.20469, 0.204876
47.4, 1, 1, -1.20455, 0.204746
47.425, 1, 1, -1.20445, 0.204647
47.45, 1, 1, -1.20445, 0.204647
47.475, 1, 1, -1.20442, 0.20462
47.5, 1, 1, -1.20442, 0.20462
47.525, 1, 1, -1.20442, 0.20462
47.55, 1, 1, -1.20442, 0.20462
47.575, 1, 1, -1.20442, 0.20462
47.6, 1, 1, -1.20442, 0.20462
47.625, 1, 1, -1.20427, 0.204475
47.65, 1, 1, -1.20427, 0.204475
47.675, 1, 1, -1.20429, 0.204492
47.7, 1, 1, -1.20446, 0.204666
47.725, 1, 1, -1.20476, 0.20498
47.75, 1, 1, -1.2051, 0.205325
47.775, 1, 1, -1.2051, 0.205325
47.8, 1, 1, -1.2051, 0.205325
47.825, 1, 1, -1.2051, 0.205325
47.85, 1, 1, -1.20544, 0.205664
47.875, 1, 1, -1.20544, 0.205664
47.9, 1, 1, -1.20544, 0.205664
47.925, 1, 1, -1.20544, 0.205664
47.95, 1, 1, -1.20567, 0.205898
47.975, 1, 1, -1.20588, 0.20612
48, 1, 1, -1.20608, 0.206327
48.025, 1, 1, -1.20608, 0.206327
48.05, 1, 1, -1.20608, 0.206327
48.075, 1, 1, -1.20654, 0.206786
48.1, 1, 1, -1.20654, 0.206786
48.125, 1, 1, -1.20654, 0.206786
48.15, 1, 1, -1.20719, 0.207437
48.175, 1, 1, -1.20801, 0.208261
48.2, 1, 1, -1.20896, 0.209218
48.225, 1, 1, -1.20999, 0.210249
48.25, 1, 1, -1.21107, 0.211326
48.275, 1, 1, -1.21107, 0.211326
48.3, 1, 1, -1.21211, 0.212369
48.325, 1, 1, -1.21211, 0.212369
48.35, 1, 1, -1.21211, 0.212369
48.375, 1, 1, -1.21211, 0.212369
48.4, 1, 1, -1.21314, 0.213393
48.425, 1, 1, -1.21314, 0.213393
48.45, 1, 1, -1.21314, 0.213393
48.475, 1, 1, -1.21411, 0.214372
48.5, 1, 1, -1.21506, 0.215318
48.525, 1, 1, -1.21506, 0.215318
48.55, 1, 1, -1.21596, 0.216218
48.575, 1, 1, -1.21596, 0.216218
48.6, 1, 1, -1.21683, 0.217087
48.625, 1, 1, -1.21771, 0.217958
48.65, 1, 1, -1.21852, 0.218769
48.675, 1, 1, -1.21852, 0.218769
48.7, 1, 1, -1.21852, 0.218769
48.725, 1, 1, -1.21852, 0.218769
48.75, 1, 1, -1.21852, 0.218769
48.775, 1, 1, -1.21852, 0.218769
48.8, 1, 1, -1.21941, 0.219658
48.825, 1, 1, -1.21941, 0.219658
48.85, 1, 1, -1.21941, 0.219658
48.875, 1, 1, -1.21941, 0.219658
48.9, 1, 1, -1.21941, 0.219658
48.925, 1, 1, -1.21938, 0.219631
48.95, 1, 1, -1.21935, 0.219597
48.975, 1, 1, -1.21935, 0.219597
49, 1, 1, -1.21935, 0.219597
49.025, 1, 1, -1.21926, 0.219508
49.05, 1, 1, -1.21926, 0.219508
49.075, 1, 1, -1.21926, 0.219508
49.1, 1, 1, -1.21926, 0.219508
49.125, 1, 1, -1.21926, 0.219508
49.15, 1, 1, -1.21922, 0.219471
49.175, 1, 1, -1.21919, 0.219439
49.2, 1, 1, -1.21919, 0.219439
49.225, 1, 1, -1.21919, 0.219439
49.25, 1, 1, -1.21923, 0.219476
49.275, 1, 1, -1.21939, 0.219634
49.3, 1, 1, -1.21939, 0.219634
49.325, 1, 1, -1.21941, 0.21966
49.35, 1, 1, -1.21941, 0.21966
49.375, 1, 1, -1.21943, 0.219679
49.4, 1, 1, -1.21945, 0.219692
49.425, 1, 1, -1.21945, 0.219692
49.45, 1, 1, -1.21946, 0.219702
49.475, 1, 1, -1.21946, 0.219702
49.5, 1, 1, -1.21946, 0.219702
49.525, 1, 1, -1.21946, 0.219702
49.55, 1, 1, -1.21946, 0.219702
49.575, 1, 1, -1.21946, 0.219702
49.6, 1, 1, -1.21946, 0.219702
49.625, 1, 1, -1.21946, 0.219702
49.65, 1, 1, -1.21946, 0.219702
49.675, 1, 1, -1.21946, 0.219702
49.7, 1, 1, -1.21907, 0.219317
49.725, 1, 1, -1.21907, 0.219317
49.75, 1, 1, -1.21907, 0.219317
49.775, 1, 1, -1.21878, 0.219022
49.8, 1, 1, -1.21878, 0.219022
49.825, 1, 1, -1.21878, 0.219022
49.85, 1, 1, -1.21866, 0.218898
49.875, 1, 1, -1.21863, 0.218867
49.9, 1, 1, -1.21867, 0.218906
49.925, 1, 1, -1.21867, 0.218906
49.95, 1, 1, -1.21867, 0.218906
49.975, 1, 1, -1.21867, 0.218906
50, 1, 1, -1.21867, 0.218906
