pos1 40.8976, pos2 -146.655, pos3 37.1572
0.49 , -131.078 , 82.9508 , -21.9729
0.49 , -131.144 , 83.2228 , -20.6847
0.5 , -131.101 , 82.9271 , -20.0488
0.5 , -131.144 , 83.2228 , -20.6847
0.51 , -131.078 , 82.9271 , -19.0986
0.51 , -131.144 , 83.2228 , -20.6847
0.52 , -131.078 , 82.9508 , -19.0749
0.52 , -131.144 , 83.2228 , -20.6847
0.53 , -131.03 , 82.9746 , -19.1224
0.53 , -131.144 , 83.2228 , -20.6847
0.54 , -130.911 , 82.9746 , -19.0749
0.54 , -131.144 , 83.2228 , -20.6847
0.55 , -130.887 , 82.9508 , -19.1224
0.55 , -131.144 , 83.2228 , -20.6847
0.56 , -130.864 , 82.9508 , -19.1937
0.56 , -131.144 , 83.2228 , -20.6847
0.57 , -130.864 , 82.9746 , -19.5025
0.57 , -131.144 , 83.2228 , -20.6847
0.58 , -130.864 , 82.9984 , -20.0726
0.58 , -131.144 , 83.2228 , -20.6847
0.59 , -130.864 , 82.9746 , -20.2151
0.59 , -131.144 , 83.2228 , -20.6847
0.6 , -130.887 , 82.9746 , -20.1676
0.6 , -131.144 , 83.2228 , -20.6847
0.61 , -130.959 , 82.9746 , -20.2151
0.61 , -131.144 , 83.2228 , -20.6847
0.62 , -131.078 , 82.9508 , -20.1676
0.62 , -131.144 , 83.2228 , -20.6847
0.63 , -131.149 , 82.9746 , -20.2151
0.63 , -131.144 , 83.2228 , -20.6847
0.64 , -131.149 , 82.9508 , -20.1438
0.64 , -131.144 , 83.2228 , -20.6847
0.65 , -131.149 , 82.9746 , -20.1676
0.65 , -131.144 , 83.2228 , -20.6847
0.66 , -131.125 , 82.9746 , -19.9538
0.66 , -131.144 , 83.2228 , -20.6847
0.67 , -131.006 , 82.9746 , -19.9538
0.67 , -131.144 , 83.2228 , -20.6847
0.68 , -130.887 , 82.9746 , -19.9063
0.68 , -131.144 , 83.2228 , -20.6847
0.69 , -130.864 , 82.9746 , -19.8825
0.69 , -131.144 , 83.2228 , -20.6847
0.7 , -130.864 , 82.9746 , -19.835
0.7 , -131.144 , 83.2228 , -20.6847
0.71 , -130.864 , 82.9984 , -19.7875
0.71 , -131.144 , 83.2228 , -20.6847
0.72 , -130.864 , 82.9508 , -19.8113
0.72 , -131.144 , 83.2228 , -20.6847
0.73 , -130.864 , 83.0221 , -19.7875
0.73 , -131.144 , 83.2228 , -20.6847
0.74 , -131.078 , 82.9746 , -19.7875
0.74 , -131.144 , 83.2228 , -20.6847
0.75 , -131.125 , 82.9984 , -19.7638
0.75 , -131.144 , 83.2228 , -20.6847
0.76 , -131.125 , 82.9984 , -19.7875
0.76 , -131.144 , 83.2228 , -20.6847
0.77 , -131.125 , 82.9984 , -19.7638
0.77 , -131.144 , 83.2228 , -20.6847
0.78 , -131.125 , 82.9984 , -19.7875
0.78 , -131.144 , 83.2228 , -20.6847
0.79 , -131.078 , 83.0221 , -19.7875
0.79 , -131.144 , 83.2228 , -20.6847
0.8 , -130.935 , 83.0221 , -19.7875
0.8 , -131.144 , 83.2228 , -20.6847
0.81 , -130.864 , 82.9746 , -19.7875
0.81 , -131.144 , 83.2228 , -20.6847
0.82 , -130.864 , 82.9984 , -19.7638
0.82 , -131.144 , 83.2228 , -20.6847
0.83 , -130.84 , 82.9746 , -19.7875
0.83 , -131.144 , 83.2228 , -20.6847
0.84 , -130.864 , 82.9508 , -19.7875
0.84 , -131.144 , 83.2228 , -20.6847
0.85 , -130.864 , 83.0221 , -19.7875
0.85 , -131.144 , 83.2228 , -20.6847
0.86 , -131.054 , 82.9984 , -19.7638
0.86 , -131.144 , 83.2228 , -20.6847
0.87 , -131.054 , 82.9746 , -19.7875
0.87 , -131.144 , 83.2228 , -20.6847
0.88 , -131.101 , 82.9746 , -19.7875
0.88 , -131.144 , 83.2228 , -20.6847
0.89 , -131.125 , 83.0221 , -19.8113
0.89 , -131.144 , 83.2228 , -20.6847
0.9 , -131.125 , 82.9984 , -19.7875
0.9 , -131.144 , 83.2228 , -20.6847
0.91 , -131.125 , 82.9984 , -19.7638
0.91 , -131.144 , 83.2228 , -20.6847
0.92 , -131.006 , 82.9746 , -19.9301
0.92 , -131.144 , 83.2228 , -20.6847
0.93 , -130.959 , 82.9746 , -20.0726
0.93 , -131.144 , 83.2228 , -20.6847
0.94 , -130.864 , 82.9746 , -20.0726
0.94 , -131.144 , 83.2228 , -20.6847
0.95 , -130.864 , 82.9746 , -20.1201
0.95 , -131.144 , 83.2228 , -20.6847
0.96 , -130.864 , 83.0221 , -20.0963
0.96 , -131.144 , 83.2228 , -20.6847
0.97 , -130.864 , 83.0221 , -20.0963
0.97 , -131.144 , 83.2228 , -20.6847
0.98 , -130.864 , 82.9984 , -20.1201
0.98 , -131.144 , 83.2228 , -20.6847
0.99 , -131.006 , 82.9984 , -20.1201
0.99 , -131.144 , 83.2228 , -20.6847
1 , -131.196 , 82.9984 , -20.1201
1 , -131.144 , 83.2228 , -20.6847
1.01 , -131.173 , 83.0221 , -20.0726
1.01 , -131.144 , 83.2228 , -20.6847
1.02 , -131.173 , 82.9984 , -20.1201
1.02 , -131.144 , 83.2228 , -20.6847
1.03 , -131.149 , 83.0221 , -20.0726
1.03 , -131.144 , 83.2228 , -20.6847
1.04 , -130.935 , 82.9984 , -20.1438
1.04 , -131.144 , 83.2228 , -20.6847
1.05 , -130.887 , 82.9984 , -20.0963
1.05 , -131.144 , 83.2228 , -20.6847
1.06 , -130.864 , 82.9746 , -20.0726
1.06 , -131.144 , 83.2228 , -20.6847
1.07 , -130.864 , 82.9746 , -20.0963
1.07 , -131.144 , 83.2228 , -20.6847
1.08 , -130.864 , 82.9984 , -20.0963
1.08 , -131.144 , 83.2228 , -20.6847
1.09 , -130.864 , 83.0221 , -20.1438
1.09 , -131.144 , 83.2228 , -20.6847
1.1 , -130.911 , 82.9984 , -20.1201
1.1 , -131.144 , 83.2228 , -20.6847
1.11 , -130.983 , 82.9746 , -20.0726
1.11 , -131.144 , 83.2228 , -20.6847
1.12 , -131.125 , 83.0221 , -20.0726
1.12 , -131.144 , 83.2228 , -20.6847
1.13 , -131.125 , 82.9984 , -20.0963
1.13 , -131.144 , 83.2228 , -20.6847
1.14 , -131.125 , 82.9984 , -20.0488
1.14 , -131.144 , 83.2228 , -20.6847
1.15 , -131.125 , 82.9984 , -20.0726
1.15 , -131.144 , 83.2228 , -20.6847
1.16 , -131.03 , 82.9984 , -19.9301
1.16 , -131.144 , 83.2228 , -20.6847
1.17 , -130.911 , 82.9984 , -19.9538
1.17 , -131.144 , 83.2228 , -20.6847
1.18 , -130.864 , 83.0221 , -19.9063
1.18 , -131.144 , 83.2228 , -20.6847
1.19 , -130.84 , 83.0221 , -19.9301
1.19 , -131.144 , 83.2228 , -20.6847
1.2 , -130.864 , 82.9984 , -19.8825
1.2 , -131.144 , 83.2228 , -20.6847
1.21 , -130.84 , 82.9746 , -19.9301
1.21 , -131.144 , 83.2228 , -20.6847
1.22 , -130.935 , 82.9984 , -19.8825
1.22 , -131.144 , 83.2228 , -20.6847
1.23 , -131.054 , 82.9984 , -19.8825
1.23 , -131.144 , 83.2228 , -20.6847
1.24 , -131.125 , 82.9984 , -19.9538
1.24 , -131.144 , 83.2228 , -20.6847
1.25 , -131.125 , 82.9746 , -19.8825
1.25 , -131.144 , 83.2228 , -20.6847
1.26 , -131.101 , 82.9746 , -19.8825
1.26 , -131.144 , 83.2228 , -20.6847
1.27 , -131.125 , 83.0696 , -19.9063
1.27 , -131.144 , 83.2228 , -20.6847
1.28 , -131.03 , 82.9271 , -19.9063
1.28 , -131.144 , 83.2228 , -20.6847
1.29 , -130.935 , 82.9984 , -19.8825
1.29 , -131.144 , 83.2228 , -20.6847
1.3 , -130.887 , 82.9746 , -19.8825
1.3 , -131.144 , 83.2228 , -20.6847
1.31 , -130.84 , 82.9746 , -19.8825
1.31 , -131.144 , 83.2228 , -20.6847
1.32 , -130.864 , 83.0459 , -19.9063
1.32 , -131.144 , 83.2228 , -20.6847
1.33 , -130.84 , 82.9746 , -19.8825
1.33 , -131.144 , 83.2228 , -20.6847
1.34 , -130.864 , 82.9746 , -19.8825
1.34 , -131.144 , 83.2228 , -20.6847
1.35 , -131.03 , 83.0221 , -19.8588
1.35 , -131.144 , 83.2228 , -20.6847
1.36 , -131.078 , 83.0221 , -19.8825
1.36 , -131.144 , 83.2228 , -20.6847
1.37 , -131.101 , 83.0221 , -19.9063
1.37 , -131.144 , 83.2228 , -20.6847
1.38 , -131.101 , 82.9984 , -19.8825
1.38 , -131.144 , 83.2228 , -20.6847
1.39 , -131.101 , 83.0221 , -19.9063
1.39 , -131.144 , 83.2228 , -20.6847
1.4 , -131.125 , 82.9984 , -19.8825
1.4 , -131.144 , 83.2228 , -20.6847
1.41 , -131.101 , 83.0221 , -19.8825
1.41 , -131.144 , 83.2228 , -20.6847
1.42 , -131.03 , 83.0696 , -19.8825
1.42 , -131.144 , 83.2228 , -20.6847
1.43 , -130.84 , 82.9746 , -19.8825
1.43 , -131.144 , 83.2228 , -20.6847
1.44 , -130.816 , 82.9984 , -19.8825
1.44 , -131.144 , 83.2228 , -20.6847
1.45 , -130.816 , 83.0221 , -19.9063
1.45 , -131.144 , 83.2228 , -20.6847
1.46 , -130.84 , 82.9746 , -19.9063
1.46 , -131.144 , 83.2228 , -20.6847
1.47 , -130.864 , 82.9984 , -19.8825
1.47 , -131.144 , 83.2228 , -20.6847
1.48 , -131.006 , 82.9984 , -19.7875
1.48 , -131.144 , 83.2228 , -20.6847
1.49 , -131.078 , 82.9508 , -19.9538
1.49 , -131.144 , 83.2228 , -20.6847
1.5 , -131.101 , 82.9984 , -19.8825
1.5 , -131.144 , 83.2228 , -20.6847
1.51 , -131.125 , 83.0221 , -19.9301
1.51 , -131.144 , 83.2228 , -20.6847
1.52 , -131.101 , 83.0459 , -19.9063
1.52 , -131.144 , 83.2228 , -20.6847
1.53 , -131.101 , 82.9984 , -19.9776
1.53 , -131.144 , 83.2228 , -20.6847
1.54 , -131.006 , 82.9746 , -20.0251
1.54 , -131.144 , 83.2228 , -20.6847
1.55 , -130.864 , 82.9508 , -20.1201
1.55 , -131.144 , 83.2228 , -20.6847
1.56 , -130.864 , 83.0221 , -20.0726
1.56 , -131.144 , 83.2228 , -20.6847
1.57 , -130.887 , 82.9984 , -20.0726
1.57 , -131.144 , 83.2228 , -20.6847
1.58 , -130.887 , 82.9746 , -20.0963
1.58 , -131.144 , 83.2228 , -20.6847
1.59 , -130.887 , 83.0459 , -20.1201
1.59 , -131.144 , 83.2228 , -20.6847
1.6 , -131.03 , 82.9508 , -20.0963
1.6 , -131.144 , 83.2228 , -20.6847
1.61 , -131.054 , 82.9746 , -20.0963
1.61 , -131.144 , 83.2228 , -20.6847
1.62 , -131.101 , 82.9984 , -20.1201
1.62 , -131.144 , 83.2228 , -20.6847
1.63 , -131.101 , 82.9746 , -20.0488
1.63 , -131.144 , 83.2228 , -20.6847
1.64 , -131.101 , 82.9746 , -20.1201
1.64 , -131.144 , 83.2228 , -20.6847
1.65 , -131.101 , 82.9984 , -20.0963
1.65 , -131.144 , 83.2228 , -20.6847
1.66 , -131.101 , 82.9746 , -20.1201
1.66 , -131.144 , 83.2228 , -20.6847
1.67 , -130.935 , 83.0221 , -20.0963
1.67 , -131.144 , 83.2228 , -20.6847
1.68 , -130.887 , 82.9984 , -20.1201
1.68 , -131.144 , 83.2228 , -20.6847
1.69 , -130.84 , 83.0221 , -20.1438
1.69 , -131.144 , 83.2228 , -20.6847
1.7 , -130.84 , 83.0221 , -20.1201
1.7 , -131.144 , 83.2228 , -20.6847
1.71 , -130.84 , 82.9746 , -20.1201
1.71 , -131.144 , 83.2228 , -20.6847
1.72 , -130.84 , 83.0221 , -20.1201
1.72 , -131.144 , 83.2228 , -20.6847
1.73 , -130.887 , 83.0221 , -20.0963
1.73 , -131.144 , 83.2228 , -20.6847
1.74 , -131.03 , 82.9984 , -20.0726
1.74 , -131.144 , 83.2228 , -20.6847
1.75 , -131.078 , 82.9984 , -20.0963
1.75 , -131.144 , 83.2228 , -20.6847
1.76 , -131.101 , 82.9746 , -20.0963
1.76 , -131.144 , 83.2228 , -20.6847
1.77 , -131.078 , 82.9984 , -20.0251
1.77 , -131.144 , 83.2228 , -20.6847
1.78 , -131.125 , 83.0221 , -20.0251
1.78 , -131.144 , 83.2228 , -20.6847
1.79 , -131.125 , 82.9746 , -20.0251
1.79 , -131.144 , 83.2228 , -20.6847
1.8 , -131.006 , 82.9746 , -19.9301
1.8 , -131.144 , 83.2228 , -20.6847
1.81 , -130.935 , 82.9508 , -19.9301
1.81 , -131.144 , 83.2228 , -20.6847
1.82 , -130.864 , 83.0221 , -19.9301
1.82 , -131.144 , 83.2228 , -20.6847
1.83 , -130.864 , 82.9984 , -19.9063
1.83 , -131.144 , 83.2228 , -20.6847
1.84 , -130.864 , 82.9508 , -19.9301
1.84 , -131.144 , 83.2228 , -20.6847
1.85 , -130.887 , 82.9746 , -19.9063
1.85 , -131.144 , 83.2228 , -20.6847
1.86 , -130.864 , 82.9746 , -19.9063
1.86 , -131.144 , 83.2228 , -20.6847
1.87 , -131.078 , 82.9746 , -19.9063
1.87 , -131.144 , 83.2228 , -20.6847
1.88 , -131.101 , 82.9746 , -19.8825
1.88 , -131.144 , 83.2228 , -20.6847
1.89 , -131.125 , 82.9746 , -19.8825
1.89 , -131.144 , 83.2228 , -20.6847
1.9 , -131.125 , 82.9746 , -19.8825
1.9 , -131.144 , 83.2228 , -20.6847
1.91 , -131.101 , 82.9746 , -19.9063
1.91 , -131.144 , 83.2228 , -20.6847
1.92 , -131.125 , 82.9508 , -19.8825
1.92 , -131.144 , 83.2228 , -20.6847
1.93 , -130.911 , 82.9984 , -19.9063
1.93 , -131.144 , 83.2228 , -20.6847
1.94 , -130.864 , 82.9746 , -19.8588
1.94 , -131.144 , 83.2228 , -20.6847
1.95 , -130.864 , 82.9746 , -19.9301
1.95 , -131.144 , 83.2228 , -20.6847
1.96 , -130.864 , 83.0459 , -19.9063
1.96 , -131.144 , 83.2228 , -20.6847
1.97 , -130.864 , 83.0221 , -19.8588
1.97 , -131.144 , 83.2228 , -20.6847
1.98 , -130.864 , 82.9746 , -19.8825
1.98 , -131.144 , 83.2228 , -20.6847
1.99 , -130.911 , 82.9746 , -19.8825
1.99 , -131.144 , 83.2228 , -20.6847
pos1 -146.655, pos2 37.1573, pos3 40.8977
0 , -131.838 , 82.9508 , -19.8825
0 , -146.655 , 37.1573 , 40.8977
0.01 , -133.144 , 81.4306 , -19.4075
0.01 , -146.655 , 37.1573 , 40.8977
0.02 , -134.569 , 80.1241 , -17.0795
0.02 , -146.655 , 37.1573 , 40.8977
0.03 , -135.638 , 79.0313 , -15.9393
0.03 , -146.655 , 37.1573 , 40.8977
0.04 , -137.04 , 77.6061 , -15.3454
0.04 , -146.655 , 37.1573 , 40.8977
0.05 , -138.275 , 76.3233 , -13.5638
0.05 , -146.655 , 37.1573 , 40.8977
0.06 , -139.368 , 75.0643 , -11.6635
0.06 , -146.655 , 37.1573 , 40.8977
0.07 , -140.579 , 73.8529 , -10.7371
0.07 , -146.655 , 37.1573 , 40.8977
0.08 , -141.815 , 72.7601 , -10.4045
0.08 , -146.655 , 37.1573 , 40.8977
0.09 , -143.121 , 71.2636 , -9.00297
0.09 , -146.655 , 37.1573 , 40.8977
0.1 , -144.285 , 70.1471 , -7.38766
0.1 , -146.655 , 37.1573 , 40.8977
0.11 , -145.568 , 68.6506 , -5.4873
0.11 , -146.655 , 37.1573 , 40.8977
0.12 , -146.47 , 67.4866 , -4.39459
0.12 , -146.655 , 37.1573 , 40.8977
0.13 , -146.375 , 66.3464 , -3.30188
0.13 , -146.655 , 37.1573 , 40.8977
0.14 , -146.043 , 64.9687 , -2.3517
0.14 , -146.655 , 37.1573 , 40.8977
0.15 , -145.948 , 63.8047 , -1.35401
0.15 , -146.655 , 37.1573 , 40.8977
0.16 , -145.924 , 62.4032 , 0.688882
0.16 , -146.655 , 37.1573 , 40.8977
0.17 , -145.924 , 61.3105 , 1.90036
0.17 , -146.655 , 37.1573 , 40.8977
0.18 , -145.948 , 60.1465 , 2.44672
0.18 , -146.655 , 37.1573 , 40.8977
0.19 , -145.948 , 58.7925 , 3.94325
0.19 , -146.655 , 37.1573 , 40.8977
0.2 , -145.972 , 57.4622 , 5.34477
0.2 , -146.655 , 37.1573 , 40.8977
0.21 , -146.067 , 56.2745 , 6.36622
0.21 , -146.655 , 37.1573 , 40.8977
0.22 , -146.067 , 55.1105 , 7.86275
0.22 , -146.655 , 37.1573 , 40.8977
0.23 , -146.067 , 53.8753 , 8.64665
0.23 , -146.655 , 37.1573 , 40.8977
0.24 , -146.067 , 52.6163 , 9.62059
0.24 , -146.655 , 37.1573 , 40.8977
0.25 , -146.067 , 51.3098 , 11.3784
0.25 , -146.655 , 37.1573 , 40.8977
0.26 , -146.019 , 50.1458 , 13.6113
0.26 , -146.655 , 37.1573 , 40.8977
0.27 , -145.995 , 48.9106 , 14.4665
0.27 , -146.655 , 37.1573 , 40.8977
0.28 , -145.9 , 47.7466 , 14.7516
0.28 , -146.655 , 37.1573 , 40.8977
0.29 , -145.9 , 46.4876 , 15.8443
0.29 , -146.655 , 37.1573 , 40.8977
0.3 , -145.9 , 45.1811 , 17.3171
0.3 , -146.655 , 37.1573 , 40.8977
0.31 , -145.9 , 44.0172 , 18.386
0.31 , -146.655 , 37.1573 , 40.8977
0.32 , -145.948 , 42.8057 , 20.3576
0.32 , -146.655 , 37.1573 , 40.8977
0.33 , -146.019 , 41.5942 , 21.9492
0.33 , -146.655 , 37.1573 , 40.8977
0.34 , -146.114 , 40.2877 , 22.2105
0.34 , -146.655 , 37.1573 , 40.8977
0.35 , -146.114 , 39.195 , 23.2082
0.35 , -146.655 , 37.1573 , 40.8977
0.36 , -146.114 , 37.841 , 24.4434
0.36 , -146.655 , 37.1573 , 40.8977
0.37 , -146.114 , 36.677 , 26.1537
0.37 , -146.655 , 37.1573 , 40.8977
0.38 , -146.019 , 36.4632 , 27.8166
0.38 , -146.655 , 37.1573 , 40.8977
0.39 , -145.948 , 36.4632 , 28.9805
0.39 , -146.655 , 37.1573 , 40.8977
0.4 , -145.877 , 36.4632 , 29.6932
0.4 , -146.655 , 37.1573 , 40.8977
0.41 , -145.9 , 36.4395 , 30.6196
0.41 , -146.655 , 37.1573 , 40.8977
0.42 , -145.924 , 36.4395 , 31.8786
0.42 , -146.655 , 37.1573 , 40.8977
0.43 , -145.972 , 36.487 , 33.4939
0.43 , -146.655 , 37.1573 , 40.8977
0.44 , -145.995 , 36.487 , 34.9429
0.44 , -146.655 , 37.1573 , 40.8977
0.45 , -146.09 , 36.6057 , 36.1544
0.45 , -146.655 , 37.1573 , 40.8977
0.46 , -146.09 , 36.772 , 37.1521
0.46 , -146.655 , 37.1573 , 40.8977
0.47 , -146.09 , 36.8195 , 38.1735
0.47 , -146.655 , 37.1573 , 40.8977
0.48 , -146.09 , 36.772 , 38.9574
0.48 , -146.655 , 37.1573 , 40.8977
0.49 , -145.995 , 36.8908 , 40.1927
0.49 , -146.655 , 37.1573 , 40.8977
0.5 , -145.948 , 36.9383 , 40.7865
0.5 , -146.655 , 37.1573 , 40.8977
0.51 , -145.877 , 36.9621 , 40.834
0.51 , -146.655 , 37.1573 , 40.8977
0.52 , -145.877 , 36.9145 , 40.7865
0.52 , -146.655 , 37.1573 , 40.8977
0.53 , -145.9 , 36.9145 , 40.834
0.53 , -146.655 , 37.1573 , 40.8977
0.54 , -145.948 , 36.9383 , 40.7865
0.54 , -146.655 , 37.1573 , 40.8977
0.55 , -146.019 , 36.9621 , 40.6678
0.55 , -146.655 , 37.1573 , 40.8977
0.56 , -146.067 , 36.9858 , 40.5727
0.56 , -146.655 , 37.1573 , 40.8977
0.57 , -146.067 , 36.9621 , 40.4777
0.57 , -146.655 , 37.1573 , 40.8977
0.58 , -146.067 , 36.9621 , 40.4065
0.58 , -146.655 , 37.1573 , 40.8977
0.59 , -146.067 , 36.9621 , 40.3352
0.59 , -146.655 , 37.1573 , 40.8977
0.6 , -146.067 , 36.9383 , 40.2402
0.6 , -146.655 , 37.1573 , 40.8977
0.61 , -146.043 , 36.9621 , 40.2639
0.61 , -146.655 , 37.1573 , 40.8977
0.62 , -146.043 , 36.8908 , 40.1452
0.62 , -146.655 , 37.1573 , 40.8977
0.63 , -145.948 , 36.9145 , 40.2164
0.63 , -146.655 , 37.1573 , 40.8977
0.64 , -145.924 , 36.9145 , 40.1214
0.64 , -146.655 , 37.1573 , 40.8977
0.65 , -145.924 , 36.9383 , 40.1214
0.65 , -146.655 , 37.1573 , 40.8977
0.66 , -145.924 , 36.9621 , 40.0026
0.66 , -146.655 , 37.1573 , 40.8977
0.67 , -145.948 , 36.8908 , 40.0501
0.67 , -146.655 , 37.1573 , 40.8977
0.68 , -145.972 , 36.9145 , 40.0264
0.68 , -146.655 , 37.1573 , 40.8977
0.69 , -146.043 , 36.8433 , 40.0264
0.69 , -146.655 , 37.1573 , 40.8977
0.7 , -146.09 , 36.8195 , 40.1214
0.7 , -146.655 , 37.1573 , 40.8977
0.71 , -146.114 , 36.8433 , 40.0264
0.71 , -146.655 , 37.1573 , 40.8977
0.72 , -146.114 , 36.8433 , 40.0264
0.72 , -146.655 , 37.1573 , 40.8977
0.73 , -146.09 , 36.867 , 40.0501
0.73 , -146.655 , 37.1573 , 40.8977
0.74 , -146.019 , 36.8433 , 40.0264
0.74 , -146.655 , 37.1573 , 40.8977
0.75 , -145.948 , 36.7958 , 40.0264
0.75 , -146.655 , 37.1573 , 40.8977
0.76 , -145.924 , 36.867 , 40.0264
0.76 , -146.655 , 37.1573 , 40.8977
0.77 , -145.948 , 36.8433 , 40.0264
0.77 , -146.655 , 37.1573 , 40.8977
0.78 , -145.948 , 36.8908 , 40.0026
0.78 , -146.655 , 37.1573 , 40.8977
0.79 , -145.948 , 36.8908 , 40.0264
0.79 , -146.655 , 37.1573 , 40.8977
0.8 , -145.948 , 36.9621 , 40.0264
0.8 , -146.655 , 37.1573 , 40.8977
0.81 , -145.995 , 36.9858 , 40.0264
0.81 , -146.655 , 37.1573 , 40.8977
0.82 , -146.067 , 36.9858 , 40.0264
0.82 , -146.655 , 37.1573 , 40.8977
0.83 , -146.067 , 37.0333 , 40.0264
0.83 , -146.655 , 37.1573 , 40.8977
0.84 , -146.09 , 37.0808 , 40.0264
0.84 , -146.655 , 37.1573 , 40.8977
0.85 , -146.09 , 37.0808 , 40.0264
0.85 , -146.655 , 37.1573 , 40.8977
0.86 , -146.067 , 37.0571 , 40.0264
0.86 , -146.655 , 37.1573 , 40.8977
0.87 , -146.067 , 37.1046 , 40.0264
0.87 , -146.655 , 37.1573 , 40.8977
0.88 , -145.924 , 37.0571 , 40.0264
0.88 , -146.655 , 37.1573 , 40.8977
0.89 , -145.9 , 37.0808 , 40.0026
0.89 , -146.655 , 37.1573 , 40.8977
0.9 , -145.924 , 37.0808 , 39.9789
0.9 , -146.655 , 37.1573 , 40.8977
0.91 , -145.924 , 37.0808 , 40.0026
0.91 , -146.655 , 37.1573 , 40.8977
0.92 , -145.948 , 37.0808 , 40.0501
0.92 , -146.655 , 37.1573 , 40.8977
0.93 , -145.995 , 37.0333 , 39.9789
0.93 , -146.655 , 37.1573 , 40.8977
0.94 , -146.09 , 37.0571 , 39.9789
0.94 , -146.655 , 37.1573 , 40.8977
0.95 , -146.09 , 37.0333 , 39.9314
0.95 , -146.655 , 37.1573 , 40.8977
0.96 , -146.09 , 36.9621 , 39.9789
0.96 , -146.655 , 37.1573 , 40.8977
0.97 , -146.067 , 36.9621 , 39.9314
0.97 , -146.655 , 37.1573 , 40.8977
0.98 , -146.043 , 36.9383 , 39.9789
0.98 , -146.655 , 37.1573 , 40.8977
0.99 , -145.972 , 36.9145 , 39.9314
0.99 , -146.655 , 37.1573 , 40.8977
1 , -145.924 , 36.867 , 39.9314
1 , -146.655 , 37.1573 , 40.8977
1.01 , -145.9 , 36.867 , 39.9314
1.01 , -146.655 , 37.1573 , 40.8977
1.02 , -145.9 , 36.867 , 40.0026
1.02 , -146.655 , 37.1573 , 40.8977
1.03 , -145.9 , 36.867 , 39.9789
1.03 , -146.655 , 37.1573 , 40.8977
1.04 , -145.924 , 36.867 , 39.9314
1.04 , -146.655 , 37.1573 , 40.8977
1.05 , -145.948 , 36.8908 , 39.9314
1.05 , -146.655 , 37.1573 , 40.8977
1.06 , -146.067 , 36.9383 , 39.9314
1.06 , -146.655 , 37.1573 , 40.8977
1.07 , -146.09 , 36.867 , 39.9551
1.07 , -146.655 , 37.1573 , 40.8977
1.08 , -146.114 , 36.8908 , 39.9314
1.08 , -146.655 , 37.1573 , 40.8977
1.09 , -146.09 , 36.8908 , 39.9551
1.09 , -146.655 , 37.1573 , 40.8977
1.1 , -146.067 , 36.867 , 39.9314
1.1 , -146.655 , 37.1573 , 40.8977
1.11 , -146.019 , 36.867 , 39.9314
1.11 , -146.655 , 37.1573 , 40.8977
1.12 , -145.948 , 36.8908 , 39.9314
1.12 , -146.655 , 37.1573 , 40.8977
1.13 , -145.9 , 36.9145 , 39.9314
1.13 , -146.655 , 37.1573 , 40.8977
1.14 , -145.9 , 36.8908 , 39.9314
1.14 , -146.655 , 37.1573 , 40.8977
1.15 , -145.924 , 36.9145 , 39.9314
1.15 , -146.655 , 37.1573 , 40.8977
1.16 , -146.019 , 37.0096 , 39.9314
1.16 , -146.655 , 37.1573 , 40.8977
1.17 , -146.019 , 37.0333 , 39.9314
1.17 , -146.655 , 37.1573 , 40.8977
1.18 , -146.067 , 37.0808 , 39.9314
1.18 , -146.655 , 37.1573 , 40.8977
1.19 , -146.09 , 37.0808 , 40.0026
1.19 , -146.655 , 37.1573 , 40.8977
1.2 , -146.114 , 37.0808 , 40.0739
1.2 , -146.655 , 37.1573 , 40.8977
1.21 , -146.067 , 37.0808 , 40.0739
1.21 , -146.655 , 37.1573 , 40.8977
1.22 , -146.019 , 37.0808 , 40.0739
1.22 , -146.655 , 37.1573 , 40.8977
1.23 , -145.995 , 37.0808 , 40.0501
1.23 , -146.655 , 37.1573 , 40.8977
1.24 , -145.9 , 37.0808 , 40.0977
1.24 , -146.655 , 37.1573 , 40.8977
1.25 , -145.9 , 37.0808 , 40.0501
1.25 , -146.655 , 37.1573 , 40.8977
1.26 , -145.9 , 37.0571 , 40.0739
1.26 , -146.655 , 37.1573 , 40.8977
1.27 , -145.9 , 37.1046 , 40.0501
1.27 , -146.655 , 37.1573 , 40.8977
1.28 , -145.948 , 37.1046 , 40.0739
1.28 , -146.655 , 37.1573 , 40.8977
1.29 , -145.972 , 37.0571 , 40.0739
1.29 , -146.655 , 37.1573 , 40.8977
1.3 , -146.019 , 37.0808 , 40.0264
1.3 , -146.655 , 37.1573 , 40.8977
1.31 , -146.114 , 37.0571 , 40.0501
1.31 , -146.655 , 37.1573 , 40.8977
1.32 , -146.138 , 37.0333 , 40.0501
1.32 , -146.655 , 37.1573 , 40.8977
1.33 , -146.09 , 36.9145 , 40.0739
1.33 , -146.655 , 37.1573 , 40.8977
1.34 , -146.019 , 36.9145 , 40.0501
1.34 , -146.655 , 37.1573 , 40.8977
1.35 , -145.948 , 36.9145 , 40.0739
1.35 , -146.655 , 37.1573 , 40.8977
1.36 , -145.924 , 36.9145 , 40.0501
1.36 , -146.655 , 37.1573 , 40.8977
1.37 , -145.9 , 36.9383 , 40.0739
1.37 , -146.655 , 37.1573 , 40.8977
1.38 , -145.924 , 36.9383 , 40.0501
1.38 , -146.655 , 37.1573 , 40.8977
1.39 , -145.924 , 36.8908 , 40.0264
1.39 , -146.655 , 37.1573 , 40.8977
