l1 0.093501, l2 0.119783, l3 0.0940253
1.28 , 85.4118 , -62.1428 , -65.1478
1.29 , 80.1953 , -69.6008 , -64.6361
1.29 , 85.4118 , -62.1428 , -65.1478
1.3 , 80.2191 , -69.6008 , -64.6361
1.3 , 85.4118 , -62.1428 , -65.1478
1.31 , 80.1953 , -69.6008 , -64.6123
1.31 , 85.4118 , -62.1428 , -65.1478
1.32 , 80.2191 , -69.6008 , -64.6123
1.32 , 85.4118 , -62.1428 , -65.1478
1.33 , 80.2191 , -69.6008 , -64.6361
1.33 , 85.4118 , -62.1428 , -65.1478
1.34 , 80.2191 , -69.6008 , -64.6123
1.34 , 85.4118 , -62.1428 , -65.1478
1.35 , 80.2191 , -69.6008 , -64.6598
1.35 , 85.4118 , -62.1428 , -65.1478
1.36 , 80.1953 , -69.6008 , -64.6361
1.36 , 85.4118 , -62.1428 , -65.1478
1.37 , 80.1953 , -69.6008 , -64.6361
1.37 , 85.4118 , -62.1428 , -65.1478
1.38 , 80.1953 , -69.6008 , -64.5886
1.38 , 85.4118 , -62.1428 , -65.1478
1.39 , 80.1953 , -69.6008 , -64.6836
1.39 , 85.4118 , -62.1428 , -65.1478
1.4 , 80.2191 , -69.6008 , -64.6598
1.4 , 85.4118 , -62.1428 , -65.1478
1.41 , 80.2191 , -69.6008 , -64.7074
1.41 , 85.4118 , -62.1428 , -65.1478
1.42 , 80.1953 , -69.6245 , -64.6361
1.42 , 85.4118 , -62.1428 , -65.1478
1.43 , 80.1953 , -69.6008 , -64.5886
1.43 , 85.4118 , -62.1428 , -65.1478
1.44 , 80.2191 , -69.6008 , -64.6361
1.44 , 85.4118 , -62.1428 , -65.1478
1.45 , 80.2191 , -69.6008 , -64.6598
1.45 , 85.4118 , -62.1428 , -65.1478
1.46 , 80.2191 , -69.6008 , -64.7311
1.46 , 85.4118 , -62.1428 , -65.1478
1.47 , 80.1953 , -69.6008 , -64.6361
1.47 , 85.4118 , -62.1428 , -65.1478
1.48 , 80.1953 , -69.6008 , -64.6123
1.48 , 85.4118 , -62.1428 , -65.1478
1.49 , 80.1953 , -69.6008 , -64.7074
1.49 , 85.4118 , -62.1428 , -65.1478
1.5 , 80.2191 , -69.6245 , -64.6598
1.5 , 85.4118 , -62.1428 , -65.1478
1.51 , 80.1953 , -69.6008 , -64.6598
1.51 , 85.4118 , -62.1428 , -65.1478
1.52 , 80.1953 , -69.6008 , -64.5886
1.52 , 85.4118 , -62.1428 , -65.1478
1.53 , 80.2191 , -69.6245 , -64.6361
1.53 , 85.4118 , -62.1428 , -65.1478
1.54 , 80.1953 , -69.6008 , -64.6361
1.54 , 85.4118 , -62.1428 , -65.1478
1.55 , 80.2191 , -69.6245 , -64.6361
1.55 , 85.4118 , -62.1428 , -65.1478
1.56 , 80.1953 , -69.6008 , -64.6361
1.56 , 85.4118 , -62.1428 , -65.1478
1.57 , 80.1953 , -69.6008 , -64.6598
1.57 , 85.4118 , -62.1428 , -65.1478
1.58 , 80.2191 , -69.6008 , -64.6598
1.58 , 85.4118 , -62.1428 , -65.1478
1.59 , 80.1953 , -69.6245 , -64.6123
1.59 , 85.4118 , -62.1428 , -65.1478
1.6 , 80.1953 , -69.6245 , -64.6361
1.6 , 85.4118 , -62.1428 , -65.1478
1.61 , 80.1953 , -69.6245 , -64.6123
1.61 , 85.4118 , -62.1428 , -65.1478
1.62 , 80.1953 , -69.6008 , -64.6123
1.62 , 85.4118 , -62.1428 , -65.1478
1.63 , 80.1953 , -69.6008 , -64.6836
1.63 , 85.4118 , -62.1428 , -65.1478
1.64 , 80.1953 , -69.6008 , -64.6361
1.64 , 85.4118 , -62.1428 , -65.1478
1.65 , 80.2191 , -69.6008 , -64.6123
1.65 , 85.4118 , -62.1428 , -65.1478
1.66 , 80.2191 , -69.6008 , -64.5886
1.66 , 85.4118 , -62.1428 , -65.1478
1.67 , 80.2191 , -69.6008 , -64.6836
1.67 , 85.4118 , -62.1428 , -65.1478
1.68 , 80.2191 , -69.6008 , -64.6598
1.68 , 85.4118 , -62.1428 , -65.1478
1.69 , 80.2191 , -69.6008 , -64.6836
1.69 , 85.4118 , -62.1428 , -65.1478
1.7 , 80.2191 , -69.6245 , -64.6123
1.7 , 85.4118 , -62.1428 , -65.1478
1.71 , 80.2428 , -69.6008 , -64.6361
1.71 , 85.4118 , -62.1428 , -65.1478
1.72 , 80.2191 , -69.6008 , -64.6361
1.72 , 85.4118 , -62.1428 , -65.1478
1.73 , 80.2191 , -69.577 , -64.6361
1.73 , 85.4118 , -62.1428 , -65.1478
1.74 , 80.2191 , -69.6008 , -64.6598
1.74 , 85.4118 , -62.1428 , -65.1478
1.75 , 80.2428 , -69.6008 , -64.6598
1.75 , 85.4118 , -62.1428 , -65.1478
1.76 , 80.2191 , -69.6008 , -64.6361
1.76 , 85.4118 , -62.1428 , -65.1478
1.77 , 80.2191 , -69.6008 , -64.6361
1.77 , 85.4118 , -62.1428 , -65.1478
1.78 , 80.2428 , -69.6008 , -64.6123
1.78 , 85.4118 , -62.1428 , -65.1478
1.79 , 80.2191 , -69.6008 , -64.6361
1.79 , 85.4118 , -62.1428 , -65.1478
1.8 , 80.2191 , -69.6008 , -64.6361
1.8 , 85.4118 , -62.1428 , -65.1478
1.81 , 80.2666 , -69.6008 , -64.6598
1.81 , 85.4118 , -62.1428 , -65.1478
1.82 , 80.2428 , -69.6008 , -64.6598
1.82 , 85.4118 , -62.1428 , -65.1478
1.83 , 80.2428 , -69.6008 , -64.6598
1.83 , 85.4118 , -62.1428 , -65.1478
1.84 , 80.2191 , -69.6008 , -64.6361
1.84 , 85.4118 , -62.1428 , -65.1478
1.85 , 80.2428 , -69.6008 , -64.6123
1.85 , 85.4118 , -62.1428 , -65.1478
1.86 , 80.2428 , -69.6008 , -64.5886
1.86 , 85.4118 , -62.1428 , -65.1478
1.87 , 80.2428 , -69.6008 , -64.6598
1.87 , 85.4118 , -62.1428 , -65.1478
1.88 , 80.2666 , -69.577 , -64.6598
1.88 , 85.4118 , -62.1428 , -65.1478
1.89 , 80.2666 , -69.577 , -64.6361
1.89 , 85.4118 , -62.1428 , -65.1478
1.9 , 80.2428 , -69.577 , -64.6361
1.9 , 85.4118 , -62.1428 , -65.1478
1.91 , 80.2428 , -69.577 , -64.7074
1.91 , 85.4118 , -62.1428 , -65.1478
1.92 , 80.2666 , -69.577 , -64.6598
1.92 , 85.4118 , -62.1428 , -65.1478
1.93 , 80.2666 , -69.5533 , -64.5411
1.93 , 85.4118 , -62.1428 , -65.1478
1.94 , 80.2428 , -69.5295 , -64.6361
1.94 , 85.4118 , -62.1428 , -65.1478
1.95 , 80.2666 , -69.5058 , -64.6123
1.95 , 85.4118 , -62.1428 , -65.1478
1.96 , 80.2666 , -69.5533 , -64.6361
1.96 , 85.4118 , -62.1428 , -65.1478
1.97 , 80.2666 , -69.482 , -64.6123
1.97 , 85.4118 , -62.1428 , -65.1478
1.98 , 80.2903 , -69.4583 , -64.6361
1.98 , 85.4118 , -62.1428 , -65.1478
1.99 , 80.2903 , -69.4108 , -64.6598
1.99 , 85.4118 , -62.1428 , -65.1478
2 , 80.2666 , -69.0307 , -64.5411
2 , 85.4118 , -62.1428 , -65.1478
2.01 , 80.3141 , -68.4131 , -64.6123
2.01 , 85.4118 , -62.1428 , -65.1478
2.02 , 80.2666 , -68.318 , -64.6361
2.02 , 85.4118 , -62.1428 , -65.1478
2.03 , 80.2903 , -68.318 , -64.6123
2.03 , 85.4118 , -62.1428 , -65.1478
2.04 , 80.2903 , -68.2943 , -64.6598
2.04 , 85.4118 , -62.1428 , -65.1478
2.05 , 80.2903 , -68.2705 , -64.6123
2.05 , 85.4118 , -62.1428 , -65.1478
2.06 , 80.3141 , -68.318 , -64.6598
2.06 , 85.4118 , -62.1428 , -65.1478
2.07 , 80.3141 , -68.2943 , -64.7074
2.07 , 85.4118 , -62.1428 , -65.1478
2.08 , 80.3616 , -68.2705 , -64.5886
2.08 , 85.4118 , -62.1428 , -65.1478
2.09 , 80.3141 , -68.2943 , -64.6361
2.09 , 85.4118 , -62.1428 , -65.1478
2.1 , 80.3141 , -68.2705 , -64.6123
2.1 , 85.4118 , -62.1428 , -65.1478
2.11 , 80.3141 , -68.2705 , -64.6598
2.11 , 85.4118 , -62.1428 , -65.1478
2.12 , 80.3141 , -68.2468 , -64.6598
2.12 , 85.4118 , -62.1428 , -65.1478
2.13 , 80.3141 , -68.2468 , -64.6598
2.13 , 85.4118 , -62.1428 , -65.1478
2.14 , 80.3378 , -68.223 , -64.6123
2.14 , 85.4118 , -62.1428 , -65.1478
2.15 , 80.3378 , -68.223 , -64.6361
2.15 , 85.4118 , -62.1428 , -65.1478
2.16 , 80.3616 , -68.1993 , -64.6123
2.16 , 85.4118 , -62.1428 , -65.1478
2.17 , 80.3378 , -68.1518 , -64.6123
2.17 , 85.4118 , -62.1428 , -65.1478
2.18 , 80.3378 , -68.0567 , -64.6361
2.18 , 85.4118 , -62.1428 , -65.1478
2.19 , 80.3616 , -67.7242 , -64.6361
2.19 , 85.4118 , -62.1428 , -65.1478
2.2 , 80.3616 , -66.7502 , -64.6361
2.2 , 85.4118 , -62.1428 , -65.1478
2.21 , 80.3378 , -63.9947 , -64.6123
2.21 , 85.4118 , -62.1428 , -65.1478
2.22 , 80.3378 , -62.0231 , -64.5886
2.22 , 85.4118 , -62.1428 , -65.1478
2.23 , 80.4091 , -62.0231 , -64.6361
2.23 , 85.4118 , -62.1428 , -65.1478
2.24 , 80.4329 , -62.0231 , -64.6598
2.24 , 85.4118 , -62.1428 , -65.1478
2.25 , 80.5516 , -62.0468 , -64.6836
2.25 , 85.4118 , -62.1428 , -65.1478
2.26 , 80.7892 , -62.0468 , -64.6361
2.26 , 85.4118 , -62.1428 , -65.1478
2.27 , 81.1217 , -62.0231 , -64.6123
2.27 , 85.4118 , -62.1428 , -65.1478
2.28 , 82.0007 , -62.0231 , -64.6598
2.28 , 85.4118 , -62.1428 , -65.1478
2.29 , 83.3309 , -62.0468 , -64.6598
2.29 , 85.4118 , -62.1428 , -65.1478
2.3 , 83.806 , -62.0231 , -64.6123
2.3 , 85.4118 , -62.1428 , -65.1478
2.31 , 83.7823 , -62.0231 , -64.6123
2.31 , 85.4118 , -62.1428 , -65.1478
2.32 , 83.7823 , -62.0468 , -64.6123
2.32 , 85.4118 , -62.1428 , -65.1478
2.33 , 83.7823 , -62.0468 , -64.6598
2.33 , 85.4118 , -62.1428 , -65.1478
2.34 , 83.806 , -62.0468 , -64.6598
2.34 , 85.4118 , -62.1428 , -65.1478
2.35 , 83.7585 , -62.0706 , -64.6598
2.35 , 85.4118 , -62.1428 , -65.1478
2.36 , 83.7823 , -62.0231 , -64.6361
2.36 , 85.4118 , -62.1428 , -65.1478
2.37 , 83.7823 , -62.0468 , -64.6123
2.37 , 85.4118 , -62.1428 , -65.1478
2.38 , 83.7823 , -62.0468 , -64.6123
2.38 , 85.4118 , -62.1428 , -65.1478
2.39 , 83.7823 , -62.0468 , -64.6598
2.39 , 85.4118 , -62.1428 , -65.1478
2.4 , 83.7585 , -62.0468 , -64.6361
2.4 , 85.4118 , -62.1428 , -65.1478
2.41 , 83.7823 , -62.0231 , -64.5648
2.41 , 85.4118 , -62.1428 , -65.1478
2.42 , 83.7585 , -62.0231 , -64.6598
2.42 , 85.4118 , -62.1428 , -65.1478
2.43 , 83.7823 , -62.0231 , -64.6123
2.43 , 85.4118 , -62.1428 , -65.1478
2.44 , 83.7823 , -62.0231 , -64.6123
2.44 , 85.4118 , -62.1428 , -65.1478
2.45 , 83.7585 , -62.0231 , -64.6598
2.45 , 85.4118 , -62.1428 , -65.1478
2.46 , 83.7823 , -61.9993 , -64.6598
2.46 , 85.4118 , -62.1428 , -65.1478
2.47 , 83.806 , -62.0468 , -64.6361
2.47 , 85.4118 , -62.1428 , -65.1478
2.48 , 83.7585 , -62.0468 , -64.6598
2.48 , 85.4118 , -62.1428 , -65.1478
2.49 , 83.7823 , -62.0231 , -64.6361
2.49 , 85.4118 , -62.1428 , -65.1478
2.5 , 83.7823 , -62.0468 , -64.5886
2.5 , 85.4118 , -62.1428 , -65.1478
2.51 , 83.7585 , -62.0468 , -64.6123
2.51 , 85.4118 , -62.1428 , -65.1478
2.52 , 83.7823 , -62.0231 , -64.6123
2.52 , 85.4118 , -62.1428 , -65.1478
2.53 , 83.7823 , -62.0231 , -64.7311
2.53 , 85.4118 , -62.1428 , -65.1478
2.54 , 83.7585 , -62.0468 , -64.6598
2.54 , 85.4118 , -62.1428 , -65.1478
2.55 , 83.7823 , -61.9993 , -64.6598
2.55 , 85.4118 , -62.1428 , -65.1478
2.56 , 83.7823 , -62.0468 , -64.5648
2.56 , 85.4118 , -62.1428 , -65.1478
2.57 , 83.7585 , -62.0468 , -64.6361
2.57 , 85.4118 , -62.1428 , -65.1478
2.58 , 83.7823 , -62.0231 , -64.6361
2.58 , 85.4118 , -62.1428 , -65.1478
2.59 , 83.7585 , -62.0468 , -64.6123
2.59 , 85.4118 , -62.1428 , -65.1478
2.6 , 83.7585 , -62.0468 , -64.6598
2.6 , 85.4118 , -62.1428 , -65.1478
2.61 , 83.7823 , -62.0231 , -64.6361
2.61 , 85.4118 , -62.1428 , -65.1478
2.62 , 83.7585 , -62.0231 , -64.6836
2.62 , 85.4118 , -62.1428 , -65.1478
2.63 , 83.7585 , -62.0231 , -64.6598
2.63 , 85.4118 , -62.1428 , -65.1478
2.64 , 83.7823 , -62.0468 , -64.6836
2.64 , 85.4118 , -62.1428 , -65.1478
2.65 , 83.7823 , -62.0468 , -64.6123
2.65 , 85.4118 , -62.1428 , -65.1478
2.66 , 83.7823 , -62.0468 , -64.6361
2.66 , 85.4118 , -62.1428 , -65.1478
2.67 , 83.7823 , -62.0231 , -64.6361
2.67 , 85.4118 , -62.1428 , -65.1478
2.68 , 83.7823 , -62.0231 , -64.6361
2.68 , 85.4118 , -62.1428 , -65.1478
2.69 , 83.7823 , -62.0231 , -64.6598
2.69 , 85.4118 , -62.1428 , -65.1478
2.7 , 83.7823 , -62.0468 , -64.6361
2.7 , 85.4118 , -62.1428 , -65.1478
2.71 , 83.7823 , -61.9993 , -64.6361
2.71 , 85.4118 , -62.1428 , -65.1478
2.72 , 83.7585 , -62.0231 , -64.6123
2.72 , 85.4118 , -62.1428 , -65.1478
2.73 , 83.7823 , -62.0231 , -64.6361
2.73 , 85.4118 , -62.1428 , -65.1478
2.74 , 83.7823 , -62.0468 , -64.7311
2.74 , 85.4118 , -62.1428 , -65.1478
2.75 , 83.7585 , -62.0231 , -64.6361
2.75 , 85.4118 , -62.1428 , -65.1478
2.76 , 83.7585 , -62.0468 , -64.6361
2.76 , 85.4118 , -62.1428 , -65.1478
2.77 , 83.806 , -61.9993 , -64.6123
2.77 , 85.4118 , -62.1428 , -65.1478
2.78 , 83.7585 , -61.9993 , -64.6598
2.78 , 85.4118 , -62.1428 , -65.1478
2.79 , 83.7585 , -62.0468 , -64.6598
2.79 , 85.4118 , -62.1428 , -65.1478
2.8 , 83.806 , -62.0231 , -64.6361
2.8 , 85.4118 , -62.1428 , -65.1478
2.81 , 83.7823 , -62.0468 , -64.6361
2.81 , 85.4118 , -62.1428 , -65.1478
2.82 , 83.7823 , -62.0468 , -64.6123
2.82 , 85.4118 , -62.1428 , -65.1478
2.83 , 83.7823 , -62.0468 , -64.6361
2.83 , 85.4118 , -62.1428 , -65.1478
2.84 , 83.7585 , -62.0231 , -64.6836
2.84 , 85.4118 , -62.1428 , -65.1478
2.85 , 83.7585 , -62.0231 , -64.5886
2.85 , 85.4118 , -62.1428 , -65.1478
2.86 , 83.7823 , -62.0468 , -64.6361
2.86 , 85.4118 , -62.1428 , -65.1478
2.87 , 83.7585 , -62.0231 , -64.6123
2.87 , 85.4118 , -62.1428 , -65.1478
2.88 , 83.7585 , -62.0468 , -64.6123
2.88 , 85.4118 , -62.1428 , -65.1478
2.89 , 83.7823 , -62.0231 , -64.6598
2.89 , 85.4118 , -62.1428 , -65.1478
2.9 , 83.7823 , -61.9993 , -64.6598
2.9 , 85.4118 , -62.1428 , -65.1478
2.91 , 83.7585 , -62.0468 , -64.6598
2.91 , 85.4118 , -62.1428 , -65.1478
2.92 , 83.7823 , -62.0468 , -64.6361
2.92 , 85.4118 , -62.1428 , -65.1478
2.93 , 83.7823 , -62.0231 , -64.6361
2.93 , 85.4118 , -62.1428 , -65.1478
2.94 , 83.7585 , -62.0231 , -64.5886
2.94 , 85.4118 , -62.1428 , -65.1478
2.95 , 83.7823 , -62.0468 , -64.6361
2.95 , 85.4118 , -62.1428 , -65.1478
2.96 , 83.7823 , -62.0468 , -64.6836
2.96 , 85.4118 , -62.1428 , -65.1478
2.97 , 83.7823 , -61.9993 , -64.6123
2.97 , 85.4118 , -62.1428 , -65.1478
2.98 , 83.7823 , -62.0468 , -64.6361
2.98 , 85.4118 , -62.1428 , -65.1478
2.99 , 83.7823 , -62.0468 , -64.6598
2.99 , 85.4118 , -62.1428 , -65.1478
3 , 83.7585 , -62.0231 , -64.6361
3 , 85.4118 , -62.1428 , -65.1478
l1 0.0875671, l2 0.102132, l3 0.11761
0 , 83.7585 , -62.0468 , -64.6123
0 , 71.235 , -12.2162 , -100.896
0.01 , 83.7823 , -62.0231 , -64.6598
0.01 , 71.235 , -12.2162 , -100.896
0.02 , 83.7585 , -62.0468 , -64.6361
0.02 , 71.235 , -12.2162 , -100.896
0.03 , 83.7585 , -62.0231 , -64.6598
0.03 , 71.235 , -12.2162 , -100.896
0.04 , 83.7823 , -62.0468 , -64.6598
0.04 , 71.235 , -12.2162 , -100.896
0.05 , 83.7347 , -62.0468 , -64.6598
0.05 , 71.235 , -12.2162 , -100.896
0.06 , 83.7347 , -62.0231 , -64.6123
0.06 , 71.235 , -12.2162 , -100.896
0.07 , 83.7347 , -62.0231 , -64.6123
0.07 , 71.235 , -12.2162 , -100.896
0.08 , 83.7347 , -61.9993 , -64.6598
0.08 , 71.235 , -12.2162 , -100.896
0.09 , 83.6872 , -62.0468 , -64.6361
0.09 , 71.235 , -12.2162 , -100.896
0.1 , 83.6635 , -62.0468 , -64.6598
0.1 , 71.235 , -12.2162 , -100.896
0.11 , 83.6397 , -62.0231 , -64.7786
0.11 , 71.235 , -12.2162 , -100.896
0.12 , 83.5447 , -62.0231 , -65.1112
0.12 , 71.235 , -12.2162 , -100.896
0.13 , 83.3309 , -61.9518 , -65.8001
0.13 , 71.235 , -12.2162 , -100.896
0.14 , 82.8558 , -61.8568 , -66.679
0.14 , 71.235 , -12.2162 , -100.896
0.15 , 82.0957 , -61.1204 , -67.3204
0.15 , 71.235 , -12.2162 , -100.896
0.16 , 81.0742 , -59.2913 , -67.4154
0.16 , 71.235 , -12.2162 , -100.896
0.17 , 79.0789 , -55.7281 , -67.5104
0.17 , 71.235 , -12.2162 , -100.896
0.18 , 76.3233 , -50.3596 , -67.4866
0.18 , 71.235 , -12.2162 , -100.896
0.19 , 74.4942 , -41.7842 , -67.6054
0.19 , 71.235 , -12.2162 , -100.896
0.2 , 74.4705 , -27.6265 , -67.9617
0.2 , 71.235 , -12.2162 , -100.896
0.21 , 74.4705 , -10.2145 , -69.4108
0.21 , 71.235 , -12.2162 , -100.896
0.22 , 74.4705 , 1.99538 , -72.9264
0.22 , 71.235 , -12.2162 , -100.896
0.23 , 74.4467 , 4.89343 , -78.1049
0.23 , 71.235 , -12.2162 , -100.896
0.24 , 74.4705 , 4.89343 , -84.7799
0.24 , 71.235 , -12.2162 , -100.896
0.25 , 74.4705 , 4.89343 , -91.455
0.25 , 71.235 , -12.2162 , -100.896
0.26 , 74.4467 , 4.86968 , -94.3768
0.26 , 71.235 , -12.2162 , -100.896
0.27 , 74.4705 , 4.86968 , -94.5193
0.27 , 71.235 , -12.2162 , -100.896
0.28 , 74.4705 , 4.89343 , -94.5193
0.28 , 71.235 , -12.2162 , -100.896
0.29 , 74.4467 , 4.91719 , -94.5431
0.29 , 71.235 , -12.2162 , -100.896
0.3 , 74.4942 , 4.89343 , -94.448
0.3 , 71.235 , -12.2162 , -100.896
0.31 , 74.4942 , 4.89343 , -94.4955
0.31 , 71.235 , -12.2162 , -100.896
0.32 , 74.4467 , 4.89343 , -94.4955
0.32 , 71.235 , -12.2162 , -100.896
0.33 , 74.4705 , 4.89343 , -94.4955
0.33 , 71.235 , -12.2162 , -100.896
0.34 , 74.4942 , 4.91719 , -94.5906
0.34 , 71.235 , -12.2162 , -100.896
0.35 , 74.4467 , 4.91719 , -94.5193
0.35 , 71.235 , -12.2162 , -100.896
0.36 , 74.4705 , 4.89343 , -94.5431
0.36 , 71.235 , -12.2162 , -100.896
0.37 , 74.4705 , 4.86968 , -94.4955
0.37 , 71.235 , -12.2162 , -100.896
0.38 , 74.4467 , 4.89343 , -94.5193
0.38 , 71.235 , -12.2162 , -100.896
0.39 , 74.4705 , 4.86968 , -94.5193
0.39 , 71.235 , -12.2162 , -100.896
0.4 , 74.4705 , 4.84593 , -94.5193
0.4 , 71.235 , -12.2162 , -100.896
0.41 , 74.4467 , 4.89343 , -94.4955
0.41 , 71.235 , -12.2162 , -100.896
0.42 , 74.4942 , 4.84593 , -94.4955
0.42 , 71.235 , -12.2162 , -100.896
0.43 , 74.4705 , 4.86968 , -94.4955
0.43 , 71.235 , -12.2162 , -100.896
0.44 , 74.4705 , 4.82217 , -94.5193
0.44 , 71.235 , -12.2162 , -100.896
0.45 , 74.4942 , 4.84593 , -94.5193
0.45 , 71.235 , -12.2162 , -100.896
0.46 , 74.4705 , 4.84593 , -94.5193
0.46 , 71.235 , -12.2162 , -100.896
0.47 , 74.4467 , 4.84593 , -94.5193
0.47 , 71.235 , -12.2162 , -100.896
0.48 , 74.4705 , 4.79842 , -94.4955
0.48 , 71.235 , -12.2162 , -100.896
0.49 , 74.4705 , 4.72715 , -94.6143
0.49 , 71.235 , -12.2162 , -100.896
0.5 , 74.4467 , 4.77466 , -94.5193
0.5 , 71.235 , -12.2162 , -100.896
0.51 , 74.4705 , 4.75091 , -94.5193
0.51 , 71.235 , -12.2162 , -100.896
0.52 , 74.4705 , 4.75091 , -94.5431
0.52 , 71.235 , -12.2162 , -100.896
0.53 , 74.4467 , 4.7034 , -94.4955
0.53 , 71.235 , -12.2162 , -100.896
0.54 , 74.4705 , 4.65589 , -94.4955
0.54 , 71.235 , -12.2162 , -100.896
0.55 , 74.4705 , 4.60838 , -94.4955
0.55 , 71.235 , -12.2162 , -100.896
0.56 , 74.4467 , 4.46585 , -94.5193
0.56 , 71.235 , -12.2162 , -100.896
0.57 , 74.4705 , 4.37083 , -94.5193
0.57 , 71.235 , -12.2162 , -100.896
0.58 , 74.4705 , 4.27582 , -94.5431
0.58 , 71.235 , -12.2162 , -100.896
0.59 , 74.4467 , 4.27582 , -94.4955
0.59 , 71.235 , -12.2162 , -100.896
0.6 , 74.4705 , 4.25206 , -94.5193
0.6 , 71.235 , -12.2162 , -100.896
0.61 , 74.4705 , 4.22831 , -94.5193
0.61 , 71.235 , -12.2162 , -100.896
0.62 , 74.4467 , 4.1808 , -94.5193
0.62 , 71.235 , -12.2162 , -100.896
0.63 , 74.4705 , 4.15704 , -94.5431
0.63 , 71.235 , -12.2162 , -100.896
0.64 , 74.4705 , 4.01452 , -94.5193
0.64 , 71.235 , -12.2162 , -100.896
0.65 , 74.4705 , 3.46816 , -94.4955
0.65 , 71.235 , -12.2162 , -100.896
0.66 , 74.4942 , 1.90036 , -94.4955
0.66 , 71.235 , -12.2162 , -100.896
0.67 , 74.4705 , -2.20917 , -94.5431
0.67 , 71.235 , -12.2162 , -100.896
0.68 , 74.4705 , -6.86506 , -94.5193
0.68 , 71.235 , -12.2162 , -100.896
0.69 , 74.4467 , -7.24513 , -94.4955
0.69 , 71.235 , -12.2162 , -100.896
0.7 , 74.4467 , -7.22138 , -94.5193
0.7 , 71.235 , -12.2162 , -100.896
0.71 , 74.4705 , -7.24513 , -94.5431
0.71 , 71.235 , -12.2162 , -100.896
0.72 , 74.4705 , -7.24513 , -94.5193
0.72 , 71.235 , -12.2162 , -100.896
0.73 , 74.4705 , -7.24513 , -94.4955
0.73 , 71.235 , -12.2162 , -100.896
0.74 , 74.4942 , -7.22138 , -94.4718
0.74 , 71.235 , -12.2162 , -100.896
0.75 , 74.4705 , -7.22138 , -94.5431
0.75 , 71.235 , -12.2162 , -100.896
0.76 , 74.4467 , -7.22138 , -94.5431
0.76 , 71.235 , -12.2162 , -100.896
0.77 , 74.4705 , -7.24513 , -94.4955
0.77 , 71.235 , -12.2162 , -100.896
0.78 , 74.4705 , -7.22138 , -94.4955
0.78 , 71.235 , -12.2162 , -100.896
0.79 , 74.4705 , -7.22138 , -94.4955
0.79 , 71.235 , -12.2162 , -100.896
0.8 , 74.4705 , -7.24513 , -94.5431
0.8 , 71.235 , -12.2162 , -100.896
0.81 , 74.4467 , -7.24513 , -94.5431
0.81 , 71.235 , -12.2162 , -100.896
0.82 , 74.4705 , -7.22138 , -94.5193
0.82 , 71.235 , -12.2162 , -100.896
0.83 , 74.4942 , -7.22138 , -94.4955
0.83 , 71.235 , -12.2162 , -100.896
0.84 , 74.4705 , -7.24513 , -94.5431
0.84 , 71.235 , -12.2162 , -100.896
0.85 , 74.4705 , -7.22138 , -94.5431
0.85 , 71.235 , -12.2162 , -100.896
0.86 , 74.4705 , -7.22138 , -94.5193
0.86 , 71.235 , -12.2162 , -100.896
0.87 , 74.4705 , -7.24513 , -94.4955
0.87 , 71.235 , -12.2162 , -100.896
0.88 , 74.4705 , -7.24513 , -94.5193
0.88 , 71.235 , -12.2162 , -100.896
0.89 , 74.4705 , -7.24513 , -94.5193
0.89 , 71.235 , -12.2162 , -100.896
0.9 , 74.4705 , -7.24513 , -94.5431
0.9 , 71.235 , -12.2162 , -100.896
0.91 , 74.4942 , -7.24513 , -94.5193
0.91 , 71.235 , -12.2162 , -100.896
0.92 , 74.4467 , -7.24513 , -94.4955
0.92 , 71.235 , -12.2162 , -100.896
0.93 , 74.4705 , -7.22138 , -94.5193
0.93 , 71.235 , -12.2162 , -100.896
0.94 , 74.4705 , -7.22138 , -94.5431
0.94 , 71.235 , -12.2162 , -100.896
0.95 , 74.518 , -7.22138 , -94.5193
0.95 , 71.235 , -12.2162 , -100.896
0.96 , 74.4467 , -7.22138 , -94.4955
0.96 , 71.235 , -12.2162 , -100.896
0.97 , 74.4705 , -7.22138 , -94.5668
0.97 , 71.235 , -12.2162 , -100.896
0.98 , 74.4942 , -7.22138 , -94.5193
0.98 , 71.235 , -12.2162 , -100.896
0.99 , 74.4467 , -7.22138 , -94.5431
0.99 , 71.235 , -12.2162 , -100.896
1 , 74.4705 , -7.22138 , -94.4955
1 , 71.235 , -12.2162 , -100.896
1.01 , 74.4467 , -7.24513 , -94.4955
1.01 , 71.235 , -12.2162 , -100.896
1.02 , 74.4467 , -7.24513 , -94.5431
1.02 , 71.235 , -12.2162 , -100.896
1.03 , 74.4705 , -7.22138 , -94.5431
1.03 , 71.235 , -12.2162 , -100.896
1.04 , 74.4705 , -7.22138 , -94.4955
1.04 , 71.235 , -12.2162 , -100.896
1.05 , 74.4467 , -7.22138 , -94.5193
1.05 , 71.235 , -12.2162 , -100.896
1.06 , 74.4705 , -7.22138 , -94.5193
1.06 , 71.235 , -12.2162 , -100.896
1.07 , 74.423 , -7.22138 , -94.5431
1.07 , 71.235 , -12.2162 , -100.896
1.08 , 74.4467 , -7.22138 , -94.4955
1.08 , 71.235 , -12.2162 , -100.896
1.09 , 74.4705 , -7.24513 , -94.4955
1.09 , 71.235 , -12.2162 , -100.896
1.1 , 74.4705 , -7.22138 , -94.5193
1.1 , 71.235 , -12.2162 , -100.896
1.11 , 74.4467 , -7.24513 , -94.5193
